symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
MSFT,2025-01-24,445.16,446.65,441.4,444.06,444.06,14656475,14656475,-1.1,-0.2471,444.3175,"January 24, 25",-0.002471
MSFT,2025-01-23,442.0,446.75,441.5,446.71,446.71,18389300,18389300,4.71,1.07,444.24,"January 23, 25",0.0107
MSFT,2025-01-22,437.56,447.27,436.0,446.2,446.2,27803811,27803811,8.64,1.97,441.7575,"January 22, 25",0.0197
MSFT,2025-01-21,430.2,430.9,425.6,428.5,428.5,26085703,26085703,-1.7,-0.39517,428.8,"January 21, 25",-0.0039517
MSFT,2025-01-17,434.09,434.48,428.17,429.03,429.03,26197507,26197507,-5.06,-1.17,431.4425,"January 17, 25",-0.0117
MSFT,2025-01-16,428.7,429.49,424.39,424.58,424.58,15300023,15300023,-4.12,-0.96105,426.79,"January 16, 25",-0.0096105
MSFT,2025-01-15,419.13,428.15,418.27,426.31,426.31,19637838,19637838,7.18,1.71,422.965,"January 15, 25",0.0171
MSFT,2025-01-14,417.81,419.74,410.72,415.67,415.67,16935900,16935900,-2.14,-0.51219,415.985,"January 14, 25",-0.0051219
MSFT,2025-01-13,415.24,418.5,412.29,417.19,417.19,17604800,17604800,1.95,0.46961,415.805,"January 13, 25",0.0046961
MSFT,2025-01-10,424.63,424.71,415.02,418.95,418.95,20201132,20201132,-5.68,-1.34,420.8275,"January 10, 25",-0.0134
MSFT,2025-01-08,423.46,426.97,421.54,424.56,424.56,15054600,15054600,1.1,0.25976,424.1325,"January 08, 25",0.0025976
MSFT,2025-01-07,429.0,430.65,420.8,422.37,422.37,18139100,18139100,-6.63,-1.55,425.705,"January 07, 25",-0.0155
MSFT,2025-01-06,428.0,434.32,425.48,427.85,427.85,20573648,20573648,-0.15,-0.03504673,428.9125,"January 06, 25",-0.0003504673
MSFT,2025-01-03,421.08,424.03,419.54,423.35,423.35,16662943,16662943,2.27,0.53909,422.0,"January 03, 25",0.0053909
MSFT,2025-01-02,425.53,426.07,414.85,418.58,418.58,16896500,16896500,-6.95,-1.63,421.2575,"January 02, 25",-0.0163
MSFT,2024-12-31,426.1,426.73,420.66,421.5,421.5,13246509,13246509,-4.6,-1.08,423.7475,"December 31, 24",-0.0108
MSFT,2024-12-30,426.06,427.55,421.9,424.83,424.83,13158703,13158703,-1.23,-0.28869,425.085,"December 30, 24",-0.0028869
MSFT,2024-12-27,434.6,435.22,426.35,430.53,430.53,18117713,18117713,-4.07,-0.93649,431.675,"December 27, 24",-0.0093649
MSFT,2024-12-26,439.08,440.94,436.63,438.11,438.11,8242968,8242968,-0.97,-0.22092,438.69,"December 26, 24",-0.0022092
MSFT,2024-12-24,434.65,439.6,434.19,439.33,439.33,7164543,7164543,4.68,1.08,436.9425,"December 24, 24",0.0108
MSFT,2024-12-23,436.74,437.65,432.83,435.25,435.25,19152519,19152519,-1.49,-0.34116,435.6175,"December 23, 24",-0.0034116
MSFT,2024-12-20,433.11,443.74,428.63,436.6,436.6,64263700,64263700,3.49,0.8058,435.52,"December 20, 24",0.008058
MSFT,2024-12-19,441.62,443.18,436.32,437.03,437.03,22963700,22963700,-4.59,-1.04,439.5375,"December 19, 24",-0.0104
MSFT,2024-12-18,451.32,452.65,437.02,437.39,437.39,24444545,24444545,-13.93,-3.09,444.595,"December 18, 24",-0.0309
MSFT,2024-12-17,451.01,455.29,449.57,454.46,454.46,22733500,22733500,3.45,0.76495,452.5825,"December 17, 24",0.0076495
MSFT,2024-12-16,447.27,452.18,445.28,451.59,451.59,23598834,23598834,4.32,0.96586,449.08,"December 16, 24",0.0096586
MSFT,2024-12-13,448.44,451.43,445.58,447.27,447.27,20177833,20177833,-1.17,-0.2609,448.18,"December 13, 24",-0.002609
