symbol,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
AAPL,2022-02-24,152.58,162.85,152.0,162.74,160.32,141147540,141147540,10.16,6.66,157.5425,"February 24, 22",0.0666
AAPL,2022-02-23,165.54,166.15,159.75,160.07,157.69,90009247,90009247,-5.47,-3.3,162.8775,"February 23, 22",-0.033
AAPL,2022-02-22,164.98,166.69,162.15,164.32,161.88,91162800,91162800,-0.66,-0.40005,164.535,"February 22, 22",-0.0040005
AAPL,2022-02-18,169.82,170.54,166.19,167.3,164.81,82772700,82772700,-2.52,-1.48,168.4625,"February 18, 22",-0.0148
AAPL,2022-02-17,171.03,171.91,168.47,168.88,166.37,69589344,69589344,-2.15,-1.26,170.0725,"February 17, 22",-0.0126
AAPL,2022-02-16,171.85,173.34,170.05,172.55,169.99,61177400,61177400,0.7,0.40733,171.9475,"February 16, 22",0.0040733
AAPL,2022-02-15,170.97,172.95,170.25,172.79,170.22,64286320,64286320,1.82,1.06,171.74,"February 15, 22",0.0106
AAPL,2022-02-14,167.37,169.58,166.56,168.88,166.37,86185530,86185530,1.51,0.90219,168.0975,"February 14, 22",0.0090219
AAPL,2022-02-11,172.33,173.08,168.04,168.64,166.13,98670700,98670700,-3.69,-2.14,170.5225,"February 11, 22",-0.0214
AAPL,2022-02-10,174.14,175.48,171.55,172.12,169.56,90865900,90865900,-2.02,-1.16,173.3225,"February 10, 22",-0.0116
AAPL,2022-02-09,176.05,176.65,174.9,176.28,173.66,71285038,71285038,0.23,0.13064,175.97,"February 09, 22",0.0013064
AAPL,2022-02-08,171.73,175.35,171.43,174.83,172.23,74829217,74829217,3.1,1.81,173.335,"February 08, 22",0.0181
AAPL,2022-02-07,172.86,173.95,170.95,171.66,169.11,77251204,77251204,-1.2,-0.6942,172.355,"February 07, 22",-0.006942
AAPL,2022-02-04,171.68,174.1,170.68,172.39,169.83,82465400,82465400,0.71,0.41356,172.2125,"February 04, 22",0.0041356
AAPL,2022-02-03,174.48,176.24,172.12,172.9,170.11,89418100,89418100,-1.58,-0.90555,173.935,"February 03, 22",-0.0090555
AAPL,2022-02-02,174.75,175.88,173.33,175.84,173.01,84914300,84914300,1.09,0.62375,174.95,"February 02, 22",0.0062375
AAPL,2022-02-01,174.01,174.84,172.31,174.61,171.8,86213911,86213911,0.6,0.34481,173.9425,"February 01, 22",0.0034481
AAPL,2022-01-31,170.16,175.0,169.51,174.78,171.96,115541600,115541600,4.62,2.72,172.3625,"January 31, 22",0.0272
AAPL,2022-01-28,165.71,170.35,162.8,170.33,167.58,179935700,179935700,4.62,2.79,167.2975,"January 28, 22",0.0279
AAPL,2022-01-27,162.45,163.84,158.28,159.22,156.65,121954638,121954638,-3.23,-1.99,160.9475,"January 27, 22",-0.0199
AAPL,2022-01-26,163.5,164.39,157.82,159.69,157.12,108275308,108275308,-3.81,-2.33,161.35,"January 26, 22",-0.0233
AAPL,2022-01-25,158.98,162.76,157.02,159.78,157.2,115798400,115798400,0.8,0.50321,159.635,"January 25, 22",0.0050321
AAPL,2022-01-24,160.02,162.3,154.7,161.62,159.02,162706686,162706686,1.6,0.99988,159.66,"January 24, 22",0.0099988
AAPL,2022-01-21,164.42,166.33,162.3,162.41,159.79,122848900,122848900,-2.0,-1.22,163.865,"January 21, 22",-0.0122
AAPL,2022-01-20,166.98,169.68,164.18,164.51,161.86,91420515,91420515,-2.47,-1.48,166.3375,"January 20, 22",-0.0148
AAPL,2022-01-19,170.0,171.08,165.94,166.23,163.55,94815000,94815000,-3.77,-2.22,168.3125,"January 19, 22",-0.0222
AAPL,2022-01-18,171.51,172.54,169.41,169.8,167.06,91168729,91168729,-1.71,-0.99703,170.815,"January 18, 22",-0.0099703
AAPL,2022-01-14,171.34,173.78,171.09,173.07,170.28,80440800,80440800,1.73,1.01,172.32,"January 14, 22",0.0101
AAPL,2022-01-13,175.78,176.62,171.79,172.19,169.41,84505800,84505800,-3.59,-2.04,174.095,"January 13, 22",-0.0204
AAPL,2022-01-12,176.12,177.18,174.82,175.53,172.7,74805200,74805200,-0.59,-0.335,175.9125,"January 12, 22",-0.00335
AAPL,2022-01-11,172.32,175.18,170.82,175.08,172.26,76138312,76138312,2.76,1.6,173.35,"January 11, 22",0.016
AAPL,2022-01-10,169.08,172.5,168.17,172.19,169.41,106765600,106765600,3.11,1.84,170.485,"January 10, 22",0.0184
AAPL,2022-01-07,172.89,174.14,171.03,172.17,169.4,86709147,86709147,-0.72,-0.41645,172.5575,"January 07, 22",-0.0041645
AAPL,2022-01-06,172.7,175.3,171.64,172.0,169.23,96904000,96904000,-0.7,-0.40533,172.91,"January 06, 22",-0.0040533
AAPL,2022-01-05,179.61,180.17,174.64,174.92,172.1,94537602,94537602,-4.69,-2.61,177.335,"January 05, 22",-0.0261
AAPL,2022-01-04,182.63,182.94,179.12,179.7,176.8,99310438,99310438,-2.93,-1.6,181.0975,"January 04, 22",-0.016
AAPL,2022-01-03,177.83,182.88,177.71,182.01,179.08,104701220,104701220,4.18,2.35,180.1075,"January 03, 22",0.0235
